ApprovalFY,Term,NoEmp,NewBiz,RevLineCr,LowDoc,DisbursementGross,MIS_Status,TotalLoansInCounty,PIF_RateByCounty,MedIncome,Population,PopChange,LaborForceInCty,EmployedInCty,UnempInCty,UnempRateInCty,DeathsPer100k,PayDelay,Industry
2001,183,4,0.0,0.0,0,206000.0,P I F,445,0.8764044943820225,27302,119496.0,0.2766146263541973,60299,57983,2316,3.8,977.2,34.0,Retail
2001,240,4,0.0,0.0,0,407800.0,P I F,445,0.8764044943820225,27302,119496.0,0.2766146263541973,60299,57983,2316,3.8,977.2,306.0,Other
2001,84,4,0.0,0.0,0,103200.0,P I F,445,0.8764044943820225,27302,119496.0,0.2766146263541973,60299,57983,2316,3.8,977.2,63.0,Other
1992,60,3,1.0,0.0,0,37000.0,P I F,445,0.8764044943820225,17225,97977.0,0.2766146263541973,48028,44268,3760,7.8,977.2,167.0,Arts
1992,60,2,0.0,0.0,0,40000.0,P I F,445,0.8764044943820225,17225,97977.0,0.2766146263541973,48028,44268,3760,7.8,977.2,144.0,Unknown
1992,300,12,0.0,0.0,0,184000.0,P I F,445,0.8764044943820225,17225,97977.0,0.2766146263541973,48028,44268,3760,7.8,977.2,38.0,Unknown
2002,84,5,0.0,1.0,0,52790.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,25.0,Retail
2002,125,1,0.0,0.0,0,200000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,62.0,Health
1993,300,4,0.0,0.0,0,350000.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,275.0,Other
2002,84,6,0.0,1.0,0,35000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,57.0,Mining
2002,120,1,1.0,0.0,1,81500.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,40.0,Retail
2002,72,5,1.0,0.0,1,150000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,223.0,Retail
2002,300,5,0.0,0.0,0,106200.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,87.0,Health
1993,240,5,0.0,0.0,0,160400.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,65.0,Retail
1993,180,5,0.0,0.0,0,117461.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,59.0,Unknown
2002,84,2,0.0,1.0,0,34000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,54.0,Professional
2002,60,8,0.0,0.0,0,179000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,99.0,Wholesale
2002,7,2,0.0,1.0,0,38016.0,CHGOFF,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,32.0,Construction
2002,84,15,0.0,0.0,1,140000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,117.0,Accommodation
2002,84,5,0.0,1.0,0,29877.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,25.0,Administrative
2002,84,11,0.0,0.0,1,150000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,286.0,Wholesale
2002,240,3,1.0,0.0,0,292500.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,42.0,Professional
1993,180,4,0.0,0.0,0,180000.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,95.0,Unknown
2002,84,3,0.0,1.0,0,50400.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,36.0,Construction
2002,84,6,0.0,1.0,0,66819.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,29.0,Construction
2002,140,2,0.0,0.0,0,500000.0,CHGOFF,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,151.0,Retail
2002,240,100,0.0,0.0,0,452000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,441.0,Accommodation
1993,84,100,0.0,0.0,0,80000.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,431.0,Unknown
2002,84,19,1.0,0.0,0,50000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,40.0,Arts
1993,240,6,0.0,0.0,0,350000.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,157.0,Retail
2002,240,4,0.0,0.0,1,145000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,112.0,Finance
2002,63,12,1.0,0.0,1,87800.0,CHGOFF,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,20.0,Accommodation
1993,240,54,0.0,0.0,0,937000.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,320.0,Unknown
2002,167,10,0.0,0.0,0,544800.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,41.0,Health
2002,36,2,1.0,0.0,1,50000.0,P I F,445,0.8764044943820225,27763,122440.0,0.2766146263541973,63796,60717,3079,4.8,977.2,35.0,Health
1993,120,32,0.0,0.0,0,335830.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,115.0,Unknown
2003,240,100,0.0,0.0,0,236000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,182.0,Health
1993,240,33,0.0,0.0,0,305000.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,292.0,Real
1993,40,10,0.0,0.0,0,152088.0,CHGOFF,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,19.0,Unknown
2003,60,13,0.0,0.0,0,350000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,15.0,Administrative
1993,84,8,0.0,0.0,0,30000.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,90.0,Manufacturing
2003,87,7,0.0,0.0,0,188000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,92.0,Other
2003,240,1,1.0,0.0,0,250000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,57.0,Professional
1993,84,2,0.0,0.0,0,61562.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,81.0,Unknown
2003,28,7,0.0,0.0,1,75000.0,CHGOFF,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,118.0,Manufacturing
2003,60,1,0.0,0.0,1,26000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,28.0,Manufacturing
2003,108,25,1.0,0.0,0,250000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,207.0,Accommodation
1993,84,5,0.0,0.0,0,67500.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,47.0,Retail
1993,180,20,0.0,0.0,0,99000.0,P I F,445,0.8764044943820225,17932,100579.0,0.2766146263541973,49874,46379,3495,7.0,977.2,124.0,Unknown
1994,120,4,0.0,0.0,0,120000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,108.0,Retail
1994,205,18,0.0,0.0,0,260000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,82.0,Unknown
1994,239,22,0.0,0.0,0,150000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,77.0,Unknown
2003,60,2,1.0,0.0,1,30000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,16.0,Other
2003,84,7,0.0,0.0,0,127700.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,41.0,Professional
2003,120,8,1.0,0.0,1,100000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,99.0,Manufacturing
2003,204,12,0.0,0.0,0,500000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,38.0,Other
1994,180,4,0.0,0.0,0,142000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,206.0,Other
2003,180,1,0.0,0.0,0,138000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,54.0,Health
1994,84,8,0.0,0.0,0,112500.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,99.0,Retail
1994,84,45,0.0,0.0,0,419500.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,86.0,Unknown
2003,120,1,1.0,0.0,0,135983.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,120.0,Accommodation
2003,56,2,1.0,0.0,1,65000.0,CHGOFF,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,141.0,Retail
2003,60,3,1.0,0.0,0,139000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,64.0,Administrative
2003,60,6,0.0,0.0,1,15000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,324.0,Retail
2003,120,1,0.0,0.0,1,149574.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,31.0,Information
1994,240,7,0.0,0.0,0,730000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,31.0,Unknown
2003,240,1,0.0,0.0,0,168000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,423.0,Other
1994,6,11,0.0,0.0,0,52000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,114.0,Unknown
2003,120,30,0.0,0.0,0,1000000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,25.0,Construction
2003,120,4,0.0,0.0,0,278800.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,33.0,Accommodation
2003,82,4,0.0,1.0,0,25000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,38.0,Retail
2003,206,19,0.0,0.0,0,87000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,6.0,Transportation
2003,180,1,0.0,0.0,0,200000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,36.0,Professional
2003,120,1,0.0,0.0,0,427000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,293.0,Other
2003,84,10,1.0,0.0,1,150000.0,P I F,445,0.8764044943820225,28044,124994.0,0.2766146263541973,66826,63199,3627,5.4,977.2,92.0,Retail
1994,180,7,0.0,0.0,0,295000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,89.0,Unknown
2004,84,6,0.0,0.0,0,35000.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,55.0,Other
2004,62,4,0.0,0.0,0,50000.0,CHGOFF,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,65.0,Wholesale
2004,82,4,0.0,1.0,0,39711.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,33.0,Construction
2004,60,6,1.0,0.0,1,150000.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,32.0,Health
2004,56,5,0.0,0.0,0,50000.0,CHGOFF,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,61.0,Construction
1994,240,11,0.0,0.0,0,234000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,168.0,Unknown
1994,240,25,0.0,0.0,0,200000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,76.0,Unknown
1994,144,30,0.0,0.0,0,420000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,75.0,Unknown
1994,120,5,0.0,0.0,0,80000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,74.0,Arts
2004,72,34,0.0,0.0,1,40000.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,40.0,Accommodation
1994,84,6,0.0,0.0,0,22000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,45.0,Other
1994,300,6,0.0,0.0,0,79200.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,137.0,Other
2004,27,30,0.0,1.0,0,38422.0,CHGOFF,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,30.0,Wholesale
2004,60,24,0.0,0.0,1,75000.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,51.0,Construction
2004,39,2,1.0,0.0,0,150000.0,CHGOFF,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,48.0,Manufacturing
1994,12,10,0.0,0.0,0,25000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,477.0,Manufacturing
2004,36,1,0.0,1.0,0,49261.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,43.0,Construction
1994,120,10,0.0,0.0,0,155000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,111.0,Manufacturing
1994,60,3,0.0,0.0,1,54000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,17.0,Unknown
2004,84,3,0.0,1.0,0,37397.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,28.0,Accommodation
2004,60,2,1.0,0.0,0,126396.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,137.0,Retail
2004,36,10,0.0,1.0,0,25000.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,42.0,Accommodation
2004,36,4,0.0,1.0,0,25056.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,35.0,Construction
1994,84,5,0.0,0.0,0,90000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,70.0,Other
1994,84,5,0.0,0.0,1,28000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,68.0,Wholesale
1994,240,3,0.0,0.0,0,80000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,67.0,Unknown
2004,93,2,0.0,0.0,1,80000.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,20.0,Retail
2004,240,5,1.0,0.0,1,147000.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,199.0,Construction
2004,108,3,1.0,0.0,0,125000.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,160.0,Retail
2004,84,2,1.0,0.0,0,38986.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,186.0,Other
2004,300,10,0.0,0.0,0,499700.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,33.0,Wholesale
1994,84,7,0.0,0.0,0,160000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,47.0,Other
1994,240,75,0.0,0.0,0,419000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,153.0,Accommodation
1994,60,6,0.0,0.0,1,10000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,137.0,Unknown
1994,180,16,0.0,0.0,0,300000.0,P I F,445,0.8764044943820225,18591,103373.0,0.2766146263541973,51864,48950,2914,5.6,977.2,39.0,Wholesale
2004,84,2,0.0,0.0,0,25000.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,220.0,Professional
2004,240,1,0.0,0.0,0,387000.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,348.0,Wholesale
1995,84,3,0.0,0.0,0,50000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,99.0,Manufacturing
2004,83,1,0.0,1.0,0,114069.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,42.0,Educational
1995,60,7,0.0,0.0,0,40000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,89.0,Unknown
2004,120,3,0.0,0.0,0,144500.0,P I F,445,0.8764044943820225,28824,127678.0,0.2766146263541973,69349,65636,3713,5.4,977.2,52.0,Construction
2005,144,5,0.0,0.0,0,235000.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,27.0,Other
1995,240,2,0.0,0.0,1,55000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,122.0,Unknown
1995,240,3,0.0,0.0,1,99000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,117.0,Unknown
1995,180,13,0.0,0.0,1,100000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,28.0,Unknown
1995,180,1,0.0,0.0,1,35000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,185.0,Retail
1995,180,2,0.0,0.0,1,44500.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,93.0,Wholesale
2005,84,1,0.0,0.0,0,5000.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,29.0,Information
1995,180,5,0.0,,0,165000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,75.0,Other
1995,240,5,0.0,,0,185000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,67.0,Unknown
2005,84,2,0.0,1.0,0,92000.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,76.0,Construction
1995,60,2,0.0,,1,20000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,59.0,Unknown
1995,240,44,0.0,,0,690000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,411.0,Wholesale
1995,180,11,0.0,,0,159363.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,58.0,Other
1995,84,4,0.0,,1,45500.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,54.0,Retail
1995,84,5,0.0,,1,26300.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,54.0,Unknown
2005,120,25,1.0,0.0,1,180000.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,70.0,Retail
2005,120,9,0.0,0.0,0,275000.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,38.0,Retail
1995,120,10,0.0,0.0,0,300000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,115.0,Unknown
1995,60,7,0.0,0.0,1,70000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,115.0,Retail
1995,240,9,0.0,0.0,0,125000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,111.0,Retail
2005,120,9,1.0,0.0,1,150000.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,108.0,Construction
1995,60,15,0.0,0.0,1,20000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,67.0,Unknown
1995,84,2,1.0,0.0,1,38007.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,62.0,Health
1995,84,2,1.0,0.0,1,88000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,60.0,Unknown
1995,60,3,1.0,0.0,1,100000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,59.0,Retail
1995,240,25,0.0,0.0,0,190000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,121.0,Manufacturing
1995,180,6,0.0,0.0,0,121200.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,48.0,Unknown
1995,180,8,0.0,0.0,0,104000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,35.0,Unknown
1995,84,3,1.0,0.0,0,75000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,284.0,Retail
1995,84,10,0.0,0.0,0,100000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,188.0,Unknown
1995,300,14,0.0,0.0,0,181482.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,83.0,Construction
2005,108,15,0.0,0.0,0,264500.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,48.0,Accommodation
1995,84,5,0.0,0.0,0,45000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,160.0,Unknown
1995,60,13,0.0,0.0,0,150000.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,68.0,Unknown
2005,5,4,0.0,1.0,0,146900.0,CHGOFF,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,12.0,Construction
1995,84,4,0.0,0.0,1,94400.0,P I F,445,0.8764044943820225,19760,105968.0,0.2766146263541973,54526,51622,2904,5.3,977.2,125.0,Manufacturing
2005,108,5,0.0,0.0,0,36600.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,68.0,Accommodation
2005,108,4,0.0,0.0,0,185000.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,33.0,Administrative
2005,84,4,0.0,1.0,0,166448.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,12.0,Construction
1996,120,3,0.0,0.0,0,215000.0,P I F,445,0.8764044943820225,20545,108131.0,0.2766146263541973,55748,52724,3024,5.4,977.2,72.0,Unknown
2005,84,2,0.0,1.0,0,67871.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,90.0,Construction
2005,240,2,0.0,0.0,0,200000.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,484.0,Manufacturing
1996,48,3,1.0,0.0,0,185000.0,P I F,445,0.8764044943820225,20545,108131.0,0.2766146263541973,55748,52724,3024,5.4,977.2,55.0,Wholesale
2005,120,2,0.0,0.0,0,200000.0,P I F,445,0.8764044943820225,30645,130194.0,0.2766146263541973,70811,67350,3461,4.9,977.2,73.0,Accommodation
